ori9,fill_rows,n_rows,fill_mass,total_estimated,reported_2024,fill_sources,last_usable_year_before_2024,usable_rows_2024,agency_name_std,agency_type_norm,population_latest_nibrs,county_fips,place_fips,county_fips_source,years_since_last_real_report,on_fbi_2024_roster
KS0120100,7,7,8.453549053335184,8.453549053335184,0.0,hist_median,2018.0,0.0,ST FRANCIS,local_police,1301.0,23.0,62175.0,srs_agency_header,6.0,False
IL0850000,7,7,8.450709691594259,8.450709691594259,0.0,hist_median,2019.0,0.0,SCHUYLER,sheriff,3999.0,169.0,99169.0,srs_agency_header,5.0,True
IN311SP00,7,7,8.333973675667913,8.333973675667913,0.0,hist_median,2019.0,0.0,SP CLAY COUNTY,state_law_enforcement,0.0,21.0,99021.0,srs_agency_header,5.0,False
WI0170300,7,7,8.218482082352587,8.218482082352587,0.0,hist_median,2019.0,0.0,COLFAX,local_police,1191.0,33.0,16275.0,srs_agency_header,5.0,True
KS0710100,7,7,8.204326270650505,8.204326270650505,0.0,hist_median,2021.0,0.0,OSBORNE,local_police,1328.0,141.0,53325.0,srs_agency_header,3.0,True
KS0780300,7,7,8.166784425894239,8.166784425894239,0.0,hist_median,2020.0,0.0,HAVEN,local_police,1192.0,155.0,30725.0,srs_agency_header,4.0,True
PA0020N00,7,7,8.118850176327411,8.118850176327411,0.0,hist_median,2019.0,0.0,ALEPPO TOWNSHIP,local_police,1876.0,3.0,724.0,srs_agency_header,5.0,False
MI1157900,7,7,8.097289420979015,8.097289420979015,0.0,hist_median,2019.0,0.0,MICHIANA,local_police,181.0,21.0,53500.0,srs_agency_header,5.0,False
KSDI05000,7,7,8.085676823344507,8.085676823344507,0.0,hist_median,2019.0,0.0,KICKAPOO TRIBAL,local_police,0.0,13.0,33200.0,srs_agency_header,5.0,True
CA0271400,7,7,8.068467004336743,8.068467004336743,0.0,hist_median,2019.0,0.0,MONTEREY PENINSULA AIRPO,special_jurisdiction,0.0,53.0,99053.0,srs_agency_header,5.0,False
GA0960300,7,7,8.02906438256655,8.02906438256655,0.0,hist_median,2021.0,0.0,MARSHALLVILLE,local_police,1258.0,193.0,49924.0,srs_agency_header,3.0,True
PA0260800,5,7,8.024042241951465,27.6604058783151,18.0,hist_median,2018.0,0.0,WASHINGTON TOWNSHIP,local_police,3764.0,51.0,81232.0,srs_agency_header,6.0,True
FL0380100,7,7,8.008144665594397,8.008144665594397,0.0,hist_median,2019.0,0.0,CEDAR KEY,local_police,747.0,75.0,11225.0,srs_agency_header,5.0,True
SC0280200,7,7,8.003662203802635,8.003662203802635,0.0,hist_median,2021.0,0.0,BETHUNE,local_police,356.0,55.0,6040.0,srs_agency_header,3.0,False
TX0201900,7,7,7.996001335688589,7.996001335688589,0.0,hist_median,2020.0,0.0,BROOKSIDE VILLAGE,local_police,1607.0,39.0,10648.0,srs_agency_header,4.0,True
SC0140300,7,7,7.90896281479826,7.90896281479826,0.0,hist_median,2019.0,0.0,TURBEVILLE,local_police,792.0,27.0,72745.0,srs_agency_header,5.0,False
FL0320900,7,7,7.878715697844981,7.878715697844981,0.0,hist_median,2020.0,0.0,JACKSON COUNTY SCHOOL DI,unknown,0.0,63.0,,fbi_cde_agency_roster,4.0,True
IL0870100,7,7,7.87166057579124,7.87166057579124,0.0,hist_median,2020.0,0.0,MOWEAQUA,local_police,1732.0,173.0,51232.0,srs_agency_header,4.0,True
TN0360400,7,7,7.8308429951635565,7.8308429951635565,0.0,hist_median,2019.0,0.0,CRUMP,local_police,1621.0,71.0,18620.0,srs_agency_header,5.0,False
NJ0111700,7,7,7.829843986724673,7.829843986724673,0.0,hist_median,2019.0,0.0,DIV OF FISH WILDLIFE,special_jurisdiction,0.0,21.0,74000.0,srs_agency_header,5.0,True
MD0060500,6,7,7.811555178986617,19.81155517898662,1.0,hist_median,2019.0,0.0,RIDGELY,local_police,1659.0,11.0,66000.0,srs_agency_header,5.0,False
FL0440200,7,7,7.806758015975126,7.806758015975126,0.0,hist_median,2020.0,0.0,KEY COLONY BEACH,local_police,837.0,87.0,36325.0,srs_agency_header,4.0,True
KS0960500,7,7,7.804127664840941,7.804127664840941,0.0,hist_median,2021.0,0.0,CONWAY SPRINGS,local_police,1212.0,191.0,15325.0,srs_agency_header,3.0,True
IL0340600,7,7,7.774237554735375,7.774237554735375,0.0,hist_median,2020.0,0.0,LA HARPE,local_police,1161.0,67.0,40832.0,srs_agency_header,4.0,True
IN329SP00,7,7,7.6955382492336195,7.6955382492336195,0.0,hist_median,2019.0,0.0,SP HAMILTON COUNTY,state_law_enforcement,0.0,57.0,99057.0,srs_agency_header,5.0,False
NJ0031400,7,7,7.662089300135774,7.662089300135774,0.0,hist_median,2019.0,0.0,FIELDSBORO,local_police,560.0,5.0,23250.0,srs_agency_header,5.0,True
CO0210500,7,7,7.654444660191467,7.654444660191467,0.0,hist_median,2021.0,0.0,PIKES PEAK COMMUNITY COL,special_jurisdiction,0.0,41.0,16000.0,srs_agency_header,3.0,True
CA0103000,7,7,7.605210704517488,7.605210704517488,0.0,hist_median,2019.0,0.0,DPR SAN JOAQUIN,special_jurisdiction,0.0,19.0,27014.0,srs_agency_header,5.0,False
CA0359900,7,7,7.560207776353946,7.560207776353946,0.0,hist_median,2019.0,0.0,HP SAN BENITO COUNTY,state_law_enforcement,0.0,69.0,34120.0,srs_agency_header,5.0,False
IN327SP00,7,7,7.553997864949848,7.553997864949848,0.0,hist_median,2019.0,0.0,SP GRANT COUNTY,state_law_enforcement,0.0,53.0,99053.0,srs_agency_header,5.0,False
CO0440400,7,7,7.547311440809267,7.547311440809267,0.0,hist_median,2021.0,0.0,LOG LANE VILLAGE,local_police,902.0,87.0,45695.0,srs_agency_header,3.0,True
IN391SP00,7,7,7.527517471080315,7.527517471080315,0.0,hist_median,2019.0,0.0,SP WHITE COUNTY,state_law_enforcement,0.0,181.0,99181.0,srs_agency_header,5.0,False
GA0680400,7,7,7.523663165922201,7.523663165922201,0.0,hist_median,2018.0,0.0,MOUNT AIRY,local_police,1498.0,137.0,53284.0,srs_agency_header,6.0,True
AR0520200,7,7,7.5222353182432995,7.5222353182432995,0.0,hist_median,2019.0,0.0,BEARDEN,local_police,865.0,103.0,4420.0,srs_agency_header,5.0,False
OH0691100,7,7,7.520024488035627,7.520024488035627,0.0,hist_median,2019.0,0.0,LEIPSIC,local_police,2171.0,137.0,42602.0,srs_agency_header,5.0,True
FL0461300,7,7,7.488214724982264,7.488214724982264,0.0,hist_median,2019.0,0.0,NORTHWEST FLORIDA STATE,special_jurisdiction,0.0,91.0,,fbi_cde_agency_roster,5.0,True
PA0026700,7,7,7.485486703147939,7.485486703147939,0.0,hist_median,2018.0,0.0,EMSWORTH,local_police,2456.0,3.0,23616.0,srs_agency_header,6.0,False
IL0720400,7,7,7.416900754220157,7.416900754220157,0.0,hist_median,2020.0,0.0,ELMWOOD,local_police,2054.0,143.0,23698.0,srs_agency_header,4.0,True
NY0325100,7,7,7.4041688609583165,7.4041688609583165,0.0,hist_median,2019.0,0.0,KIRKLAND TOWN,local_police,8405.0,65.0,39804.0,srs_agency_header,5.0,True
IL0590200,7,7,7.37265702937407,7.37265702937407,0.0,hist_median,2019.0,0.0,BRIGHTON,local_police,2172.0,117.0,8264.0,srs_agency_header,5.0,True
SD0620600,7,7,7.371830277262146,7.371830277262146,0.0,hist_median,2018.0,0.0,VIBORG,local_police,843.0,125.0,67020.0,srs_agency_header,6.0,True
PA0114300,7,7,7.3473922486404,7.3473922486404,0.0,hist_median,2019.0,0.0,WEST CARROLL TOWNSHIP,local_police,1212.0,21.0,82688.0,srs_agency_header,5.0,False
IN324SP00,7,7,7.320937462598491,7.320937462598491,0.0,hist_median,2019.0,0.0,SP FRANKLIN COUNTY,state_law_enforcement,0.0,47.0,99047.0,srs_agency_header,5.0,False
LA0320600,7,7,7.311860234684851,7.311860234684851,0.0,hist_median,2019.0,0.0,PORT VINCENT,local_police,758.0,63.0,62105.0,srs_agency_header,5.0,False
FL0361300,7,7,7.278774878339149,7.278774878339149,0.0,hist_median,2019.0,0.0,FLORIDA SOUTHWESTERN STA,special_jurisdiction,0.0,71.0,24125.0,srs_agency_header,5.0,True
IN360SP00,7,7,7.2712359658554195,7.2712359658554195,0.0,hist_median,2019.0,0.0,SP OWEN COUNTY,state_law_enforcement,0.0,119.0,99119.0,srs_agency_header,5.0,False
MD315SP00,7,7,7.26255468900295,7.26255468900295,0.0,hist_median,2019.0,0.0,SP MONTGOMERY COUNTY,state_law_enforcement,0.0,31.0,99031.0,srs_agency_header,5.0,False
TX0311000,7,7,7.207973032030231,7.207973032030231,0.0,hist_median,2019.0,0.0,SANTA ROSA,local_police,2797.0,61.0,65768.0,srs_agency_header,5.0,True
IN341SP00,7,7,7.17139576554776,7.17139576554776,0.0,hist_median,2019.0,0.0,SP JOHNSON COUNTY,state_law_enforcement,0.0,81.0,99081.0,srs_agency_header,5.0,False
MS0680300,7,7,7.119645083376509,7.119645083376509,0.0,hist_median,2021.0,0.0,SUMNER,local_police,262.0,135.0,,fbi_cde_agency_roster,3.0,True
IL0842900,7,7,7.090536914314811,7.090536914314811,0.0,hist_median,2019.0,0.0,NEW BERLIN,local_police,1360.0,167.0,52168.0,srs_agency_header,5.0,True
IN306SP00,7,7,7.080927594204966,7.080927594204966,0.0,hist_median,2019.0,0.0,SP BOONE COUNTY,state_law_enforcement,0.0,11.0,99011.0,srs_agency_header,5.0,False
OH0281000,7,7,7.034153866591339,7.034153866591339,0.0,hist_median,2020.0,0.0,CHESTER TOWNSHIP,local_police,10322.0,55.0,13988.0,srs_agency_header,4.0,True
VA1110300,7,7,7.026270067412607,7.026270067412607,0.0,hist_median,2018.0,0.0,THOMAS NELSON COMM COLL,special_jurisdiction,0.0,650.0,35000.0,srs_agency_header,6.0,True
MD0160000,7,7,6.978255242039865,6.978255242039865,0.0,hist_median,2019.0,0.0,MONTGOMERY,sheriff,0.0,31.0,99031.0,srs_agency_header,5.0,True
IL0280300,7,7,6.952519953354525,6.952519953354525,0.0,hist_median,2020.0,0.0,ROYALTON,local_police,1122.0,55.0,66209.0,srs_agency_header,4.0,True
MI4172900,7,7,6.941875043755691,6.941875043755691,0.0,hist_median,2019.0,0.0,SAND LAKE,local_police,542.0,81.0,71360.0,srs_agency_header,5.0,False
FL0570300,7,7,6.895817786662403,6.895817786662403,0.0,hist_median,2019.0,0.0,JAY,local_police,666.0,113.0,35425.0,srs_agency_header,5.0,True
IA0940300,7,7,6.870763105396529,6.870763105396529,0.0,hist_median,2020.0,0.0,DAYTON,local_police,793.0,187.0,,leaic_crosswalk,4.0,False
IN390SP00,7,7,6.857406226607146,6.857406226607146,0.0,hist_median,2019.0,0.0,SP WELLS COUNTY,state_law_enforcement,0.0,179.0,99179.0,srs_agency_header,5.0,False
PA0021S00,7,7,6.849553701000032,6.849553701000032,0.0,hist_median,2018.0,0.0,SPRINGDALE TOWNSHIP,local_police,1590.0,3.0,72968.0,srs_agency_header,6.0,False
WV0550300,7,7,6.8324001217542225,6.8324001217542225,0.0,hist_median,2020.0,0.0,OCEANA,local_police,1424.0,109.0,60364.0,srs_agency_header,4.0,True
IN321SP00,7,7,6.816417199481458,6.816417199481458,0.0,hist_median,2019.0,0.0,SP FAYETTE COUNTY,state_law_enforcement,0.0,41.0,99041.0,srs_agency_header,5.0,False
SD0350100,7,7,6.806489455457021,6.806489455457021,0.0,hist_median,2019.0,0.0,KADOKA,local_police,724.0,71.0,33180.0,srs_agency_header,5.0,True
KS0270200,7,7,6.802668588078358,6.802668588078358,0.0,hist_median,2020.0,0.0,WILSON,local_police,832.0,53.0,79675.0,srs_agency_header,4.0,True
KS0540300,7,7,6.761857356813723,6.761857356813723,0.0,hist_median,2021.0,0.0,LA CYGNE,local_police,1122.0,107.0,37575.0,srs_agency_header,3.0,True
MI5875000,7,7,6.702018719397403,6.702018719397403,0.0,hist_median,2018.0,0.0,SOUTH ROCKWOOD,local_police,1670.0,115.0,75280.0,srs_agency_header,6.0,True
IN383SP00,7,7,6.621522155178965,6.621522155178965,0.0,hist_median,2019.0,0.0,SP VERMILLION COUNTY,state_law_enforcement,0.0,165.0,99165.0,srs_agency_header,5.0,False
TX1720500,7,7,6.616496655344669,6.616496655344669,0.0,hist_median,2021.0,0.0,NAPLES,local_police,1411.0,343.0,50316.0,srs_agency_header,3.0,True
IN337SP00,7,7,6.597136180083203,6.597136180083203,0.0,hist_median,2019.0,0.0,SP JASPER COUNTY,state_law_enforcement,0.0,73.0,99073.0,srs_agency_header,5.0,False
IN323SP00,7,7,6.581605939025162,6.581605939025162,0.0,hist_median,2019.0,0.0,SP FOUNTAIN COUNTY,state_law_enforcement,0.0,45.0,99045.0,srs_agency_header,5.0,False
NB0020000,7,7,6.529289174924319,6.529289174924319,0.0,hist_median,2021.0,0.0,ANTELOPE,sheriff,4570.0,3.0,99003.0,srs_agency_header,3.0,True
TX1400200,7,7,6.485958036917997,6.485958036917997,0.0,hist_median,2021.0,0.0,EARTH,local_police,987.0,279.0,21928.0,srs_agency_header,3.0,False
IN312SP00,7,7,6.468995567925856,6.468995567925856,0.0,hist_median,2019.0,0.0,SP CLINTON COUNTY,state_law_enforcement,0.0,23.0,99023.0,srs_agency_header,5.0,False
MO0730100,7,7,6.4466729623758185,6.4466729623758185,0.0,hist_median,2019.0,0.0,DIAMOND,local_police,928.0,145.0,19432.0,srs_agency_header,5.0,True
