ori7c,ori9,state_abbr,state_fips,year,aggravated_assault,burglary,larceny,motor_vehicle_theft,murder,rape,robbery,total,sig,preferred_sources,max_preferred_months,n_usable,agency_name_std,agency_type_norm,population_latest_nibrs,county_fips,place_fips,county_fips_source,cw_n_jurisdictions,cw_weight_sum,cw_relationship,cw_jurisdictions,estimated_count_2024_all_offenses,group_n_ori9,group_n_distinct_signature,group_total_sum,group_total_max,group_total_min,group_excess_mass,match_evidence,duplicate_class
MI63186,MI631860X,MI,26,2023,9.0,11.0,64.0,11.0,0.0,3.0,0.0,98.0,0|3|0|9|11|64|11,nibrs_srs_equivalent_annual,12.0,7,,local_police,26094.0,125,,fbi_cde_agency_roster,1.0,1.0,exclusive,26:municipal:cousub:2612549820,77.0,2,1,196.0,98.0,98.0,98.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
RI00423,RI0042300,RI,44,2023,0.0,7.0,62.0,24.0,0.0,0.0,0.0,93.0,0|0|0|0|7|62|24,cius_publication_annual,12.0,7,BROWN UNIVERSITY,special_jurisdiction,,007,59000,srs_agency_header,1.0,1.0,overlap,44:statewide_overlap_layer,101.0,2,1,186.0,93.0,93.0,93.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
RI00423,RI004239E,RI,44,2023,0.0,7.0,62.0,24.0,0.0,0.0,0.0,93.0,0|0|0|0|7|62|24,nibrs_srs_equivalent_annual,12.0,7,PROVIDENCE,special_jurisdiction,0.0,007,,fbi_cde_agency_roster,1.0,1.0,overlap,44:statewide_overlap_layer,101.0,2,1,186.0,93.0,93.0,93.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
MO09501,MO0950100,MO,29,2023,0.0,1.0,82.0,6.0,0.0,0.0,0.0,89.0,0|0|0|0|1|82|6,srs_return_a_annual,12.0,7,WASHINGTON UNIVERSITY,local_police,,189,01612,srs_agency_header,1.0,1.0,overlap,29:statewide_overlap_layer,100.87943205021857,2,1,178.0,89.0,89.0,89.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
MO09501,MO095019E,MO,29,2023,0.0,1.0,82.0,6.0,0.0,0.0,0.0,89.0,0|0|0|0|1|82|6,nibrs_srs_equivalent_annual,12.0,7,SAINT LOUIS,special_jurisdiction,0.0,189,,fbi_cde_agency_roster,1.0,1.0,overlap,29:statewide_overlap_layer,92.0,2,1,178.0,89.0,89.0,89.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
IL0169W,IL0169W00,IL,17,2023,1.0,2.0,60.0,16.0,0.0,0.0,5.0,84.0,0|0|5|1|2|60|16,srs_return_a_annual,12.0,7,UNIV OF CHICAGO COOK C,unknown,,,,,1.0,1.0,overlap,17:statewide_overlap_layer,89.45454545454545,2,1,168.0,84.0,84.0,84.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
IL0169W,IL0169W9E,IL,17,2023,1.0,2.0,60.0,16.0,0.0,0.0,5.0,84.0,0|0|5|1|2|60|16,nibrs_srs_equivalent_annual,12.0,7,CHICAGO,special_jurisdiction,0.0,031,,fbi_cde_agency_roster,1.0,1.0,overlap,17:statewide_overlap_layer,82.0,2,1,168.0,84.0,84.0,84.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
TN01941,TN0194100,TN,47,2023,65.0,0.0,0.0,0.0,2.0,17.0,0.0,84.0,2|17|0|65|0|0|0,srs_return_a_annual,12.0,7,DEPT OF CORRECTION INT A,special_jurisdiction,,037,52006,srs_agency_header,1.0,1.0,overlap,47:statewide_overlap_layer,62.0,2,1,168.0,84.0,84.0,84.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
TN01941,TN019410X,TN,47,2023,65.0,0.0,0.0,0.0,2.0,17.0,0.0,84.0,2|17|0|65|0|0|0,nibrs_srs_equivalent_annual,12.0,7,NASHVILLE,unknown,0.0,037,,fbi_cde_agency_roster,1.0,1.0,overlap,47:statewide_overlap_layer,62.0,2,1,168.0,84.0,84.0,84.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
MI63189,MI6318900,MI,26,2023,9.0,7.0,59.0,2.0,0.0,2.0,0.0,79.0,0|2|0|9|7|59|2,srs_return_a_annual,12.0,7,OXFORD TOWNSHIP,unknown,,,,,1.0,1.0,overlap,26:statewide_overlap_layer,57.0,2,1,158.0,79.0,79.0,79.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
MI63189,MI631890X,MI,26,2023,9.0,7.0,59.0,2.0,0.0,2.0,0.0,79.0,0|2|0|9|7|59|2,nibrs_srs_equivalent_annual,12.0,7,,local_police,19592.0,125,,fbi_cde_agency_roster,1.0,1.0,exclusive,26:municipal:cousub:2612562040,57.0,2,1,158.0,79.0,79.0,79.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
NH00927,NH0092700,NH,33,2023,0.0,8.0,60.0,2.0,0.0,2.0,0.0,72.0,0|2|0|0|8|60|2,srs_return_a_annual,12.0,7,UNIV OF NEW HAMPSHIRE,special_jurisdiction,,017,19620,srs_agency_header,1.0,1.0,overlap,33:statewide_overlap_layer,73.0,2,1,144.0,72.0,72.0,72.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
NH00927,NH00927TZ,NH,33,2023,0.0,8.0,60.0,2.0,0.0,2.0,0.0,72.0,0|2|0|0|8|60|2,nibrs_srs_equivalent_annual,12.0,7,DURHAM,special_jurisdiction,0.0,017,,fbi_cde_agency_roster,1.0,1.0,overlap,33:statewide_overlap_layer,73.0,2,1,144.0,72.0,72.0,72.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
MI63184,MI6318400,MI,26,2023,9.0,16.0,39.0,5.0,1.0,1.0,0.0,71.0,1|1|0|9|16|39|5,srs_return_a_annual,12.0,7,HIGHLAND TOWNSHIP,unknown,,,,,1.0,1.0,overlap,26:statewide_overlap_layer,81.0,2,1,142.0,71.0,71.0,71.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
MI63184,MI631840X,MI,26,2023,9.0,16.0,39.0,5.0,1.0,1.0,0.0,71.0,1|1|0|9|16|39|5,nibrs_srs_equivalent_annual,12.0,7,,local_police,20302.0,125,,fbi_cde_agency_roster,1.0,1.0,exclusive,26:municipal:cousub:2612538080,81.0,2,1,142.0,71.0,71.0,71.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
MI63192,MI6319200,MI,26,2023,11.0,11.0,40.0,5.0,0.0,3.0,0.0,70.0,0|3|0|11|11|40|5,srs_return_a_annual,12.0,7,SPRINGFIELD TOWNSHIP,unknown,,,,,1.0,1.0,overlap,26:statewide_overlap_layer,62.0,2,1,140.0,70.0,70.0,70.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
MI63192,MI631920X,MI,26,2023,11.0,11.0,40.0,5.0,0.0,3.0,0.0,70.0,0|3|0|11|11|40|5,nibrs_srs_equivalent_annual,12.0,7,,local_police,14762.0,125,,fbi_cde_agency_roster,1.0,1.0,exclusive,26:municipal:cousub:2612575760,62.0,2,1,140.0,70.0,70.0,70.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
IL09990,IL0999000,IL,17,2023,3.0,13.0,45.0,6.0,0.0,0.0,1.0,68.0,0|0|1|3|13|45|6,cius_publication_annual,12.0,7,HOMER GLEN,local_police,,197,35835,srs_agency_header,1.0,1.0,exclusive,17:municipal:place:1735835,72.0,2,1,136.0,68.0,68.0,68.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
IL09990,IL099900X,IL,17,2023,3.0,13.0,45.0,6.0,0.0,0.0,1.0,68.0,0|0|1|3|13|45|6,nibrs_srs_equivalent_annual,12.0,7,JOILET,local_police,24638.0,197,,fbi_cde_agency_roster,1.0,1.0,exclusive,17:municipal:place:1738570,72.0,2,1,136.0,68.0,68.0,68.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
GA01109,GA0110900,GA,13,2023,0.0,0.0,59.0,6.0,0.0,1.0,1.0,67.0,0|1|1|0|0|59|6,cius_publication_annual,12.0,7,MERCER UNIVERSITY,special_jurisdiction,,021,49000,srs_agency_header,1.0,1.0,overlap,13:statewide_overlap_layer,77.0,2,1,134.0,67.0,67.0,67.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
GA01109,GA011099E,GA,13,2023,0.0,0.0,59.0,6.0,0.0,1.0,1.0,67.0,0|1|1|0|0|59|6,nibrs_srs_equivalent_annual,12.0,7,MACON,special_jurisdiction,0.0,021,,fbi_cde_agency_roster,1.0,1.0,overlap,13:statewide_overlap_layer,77.0,2,1,134.0,67.0,67.0,67.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
CA03799,CA0379900,CA,06,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|0|0|0|0|0|0,srs_return_a_annual,0.0,0,HP SAN DIEGO COUNTY,state_law_enforcement,0.0,073,66000,srs_agency_header,1.0,1.0,overlap,06:statewide_overlap_layer,179.75475661918574,6,6,157.0,91.0,0.0,66.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA03799,CA0379901,CA,06,2023,0.0,0.0,0.0,26.0,0.0,0.0,0.0,26.0,0|0|0|0|0|0|26,nibrs_srs_equivalent_annual,12.0,7,,state_law_enforcement,0.0,073,,fbi_cde_agency_roster,1.0,1.0,overlap,06:statewide_overlap_layer,101.3135260913796,6,6,157.0,91.0,0.0,66.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA03799,CA0379908,CA,06,2023,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,0|0|0|0|0|0|12,nibrs_srs_equivalent_annual,12.0,7,,state_law_enforcement,0.0,073,,fbi_cde_agency_roster,1.0,1.0,overlap,06:statewide_overlap_layer,27.0,6,6,157.0,91.0,0.0,66.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA03799,CA0379945,CA,06,2023,0.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,0|0|0|0|0|0|18,nibrs_srs_equivalent_annual,12.0,7,HIGHWAY PATROL SAN DIEGO AREA OFFICE,state_law_enforcement,0.0,073,,fbi_cde_agency_roster,1.0,1.0,overlap,06:statewide_overlap_layer,4.0,6,6,157.0,91.0,0.0,66.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA03799,CA0379950,CA,06,2023,2.0,0.0,6.0,83.0,0.0,0.0,0.0,91.0,0|0|0|2|0|6|83,nibrs_srs_equivalent_annual,12.0,7,HIGHWAY PATROL OCEANSIDE AREA OFFICE,state_law_enforcement,0.0,073,,fbi_cde_agency_roster,1.0,1.0,overlap,06:statewide_overlap_layer,39.0,6,6,157.0,91.0,0.0,66.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA03799,CA0379980,CA,06,2023,0.0,0.0,5.0,5.0,0.0,0.0,0.0,10.0,0|0|0|0|0|5|5,nibrs_srs_equivalent_annual,12.0,7,HIGHWAY PATROL EL CAJON AREA OFFICE,state_law_enforcement,0.0,073,,fbi_cde_agency_roster,1.0,1.0,overlap,06:statewide_overlap_layer,3.0,6,6,157.0,91.0,0.0,66.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
MI63187,MI6318700,MI,26,2023,15.0,11.0,32.0,7.0,0.0,0.0,0.0,65.0,0|0|0|15|11|32|7,srs_return_a_annual,12.0,7,OAKLAND TOWNSHIP,unknown,,,,,1.0,1.0,overlap,26:statewide_overlap_layer,41.0,2,1,130.0,65.0,65.0,65.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
MI63187,MI631870X,MI,26,2023,15.0,11.0,32.0,7.0,0.0,0.0,0.0,65.0,0|0|0|15|11|32|7,nibrs_srs_equivalent_annual,12.0,7,,local_police,20328.0,125,,fbi_cde_agency_roster,1.0,1.0,exclusive,26:municipal:cousub:2612559820,41.0,2,1,130.0,65.0,65.0,65.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
CA01299,CA0129900,CA,06,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|0|0|0|0|0|0,srs_return_a_annual,0.0,0,HP HUMBOLDT COUNTY,state_law_enforcement,0.0,023,99023,srs_agency_header,1.0,1.0,overlap,06:statewide_overlap_layer,317.7470570781335,3,3,235.0,173.0,0.0,62.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA01299,CA0129925,CA,06,2023,2.0,1.0,49.0,121.0,0.0,0.0,0.0,173.0,0|0|0|2|1|49|121,nibrs_srs_equivalent_annual,12.0,7,HIGHWAY PATROL HUMBOLDT AREA OFFICE,state_law_enforcement,0.0,023,,fbi_cde_agency_roster,1.0,1.0,overlap,06:statewide_overlap_layer,144.0,3,3,235.0,173.0,0.0,62.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA01299,CA0129926,CA,06,2023,3.0,0.0,9.0,50.0,0.0,0.0,0.0,62.0,0|0|0|3|0|9|50,nibrs_srs_equivalent_annual,12.0,7,HIGHWAY PATROL GARBERVILLE AREA OFFICE,state_law_enforcement,0.0,023,,fbi_cde_agency_roster,1.0,1.0,overlap,06:statewide_overlap_layer,43.0,3,3,235.0,173.0,0.0,62.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
SD01399,SD0139900,SD,46,2023,0.0,1.0,56.0,1.0,0.0,1.0,0.0,59.0,0|1|0|0|1|56|1,srs_return_a_annual,11.0,0,UNIVERSITY OF SOUTH DAKO,unknown,,,,,1.0,1.0,overlap,46:statewide_overlap_layer,26.399999999999995,2,1,118.0,59.0,59.0,59.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
SD01399,SD013990X,SD,46,2023,0.0,1.0,56.0,1.0,0.0,1.0,0.0,59.0,0|1|0|0|1|56|1,nibrs_srs_equivalent_annual,11.0,7,,special_jurisdiction,0.0,027,,fbi_cde_agency_roster,1.0,1.0,overlap,46:statewide_overlap_layer,22.0,2,1,118.0,59.0,59.0,59.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
CA03699,CA0369900,CA,06,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|0|0|0|0|0|0,srs_return_a_annual,0.0,0,HP SAN BERNARDINO CNTY,state_law_enforcement,0.0,071,99071,srs_agency_header,1.0,1.0,overlap,06:statewide_overlap_layer,188.39911285783745,5,5,114.0,57.0,0.0,57.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA03699,CA0369930,CA,06,2023,3.0,2.0,13.0,10.0,0.0,0.0,1.0,29.0,0|0|1|3|2|13|10,nibrs_srs_equivalent_annual,12.0,7,HIGHWAY PATROL BARSTOW AREA OFFICE,state_law_enforcement,0.0,071,,fbi_cde_agency_roster,1.0,1.0,overlap,06:statewide_overlap_layer,39.0,5,5,114.0,57.0,0.0,57.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA03699,CA0369934,CA,06,2023,0.0,2.0,0.0,2.0,1.0,0.0,0.0,5.0,1|0|0|0|2|0|2,nibrs_srs_equivalent_annual,12.0,7,HIGHWAY PATROL NEEDLES AREA OFFICE,state_law_enforcement,0.0,071,,fbi_cde_agency_roster,1.0,1.0,overlap,06:statewide_overlap_layer,9.0,5,5,114.0,57.0,0.0,57.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA03699,CA0369950,CA,06,2023,4.0,0.0,30.0,23.0,0.0,0.0,0.0,57.0,0|0|0|4|0|30|23,nibrs_srs_equivalent_annual,12.0,7,HIGHWAY PATROL VICTORVILLE AREA OFFICE,state_law_enforcement,0.0,071,,fbi_cde_agency_roster,1.0,1.0,overlap,06:statewide_overlap_layer,56.0,5,5,114.0,57.0,0.0,57.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA03699,CA0369960,CA,06,2023,6.0,0.0,4.0,13.0,0.0,0.0,0.0,23.0,0|0|0|6|0|4|13,nibrs_srs_equivalent_annual,12.0,7,HIGHWAY PATROL SAN BERNARDINO AREA OFFICE,state_law_enforcement,0.0,071,,fbi_cde_agency_roster,1.0,1.0,overlap,06:statewide_overlap_layer,9.0,5,5,114.0,57.0,0.0,57.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
FL00638,FL0063800,FL,12,2023,5.0,3.0,44.0,0.0,0.0,1.0,0.0,53.0,0|1|0|5|3|44|0,srs_return_a_annual,5.0,0,SOUTHWEST RANCHES,special_jurisdiction,,011,57425,srs_agency_header,1.0,1.0,overlap,12:statewide_overlap_layer,26.0,2,1,106.0,53.0,53.0,53.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
FL00638,FL006380X,FL,12,2023,5.0,3.0,44.0,0.0,0.0,1.0,0.0,53.0,0|1|0|5|3|44|0,nibrs_srs_equivalent_annual,5.0,7,FORT LAUDERDALE,local_police,8061.0,011,,fbi_cde_agency_roster,1.0,1.0,exclusive,12:municipal:place:1224000,51.78903858605111,2,1,106.0,53.0,53.0,53.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
CA01001,CA0100100,CA,06,2023,194.0,276.0,1724.0,238.0,2.0,29.0,70.0,2533.0,2|29|70|194|276|1724|238,cius_publication_annual,12.0,7,CLOVIS,local_police,127560.0,019,14218,srs_agency_header,1.0,1.0,exclusive,06:municipal:place:0614218,2437.0,2,2,2585.0,2533.0,52.0,52.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA01001,CA010015M,CA,06,2023,34.0,0.0,10.0,0.0,0.0,8.0,0.0,52.0,0|8|0|34|0|10|0,nibrs_srs_equivalent_annual,12.0,7,COALINGA STATE HOSPITAL,unknown,0.0,019,,fbi_cde_agency_roster,1.0,1.0,overlap,06:statewide_overlap_layer,42.0,2,2,2585.0,2533.0,52.0,52.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA02499,CA0249900,CA,06,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|0|0|0|0|0|0,srs_return_a_annual,0.0,0,HP MERCED COUNTY,state_law_enforcement,0.0,047,46898,srs_agency_header,1.0,1.0,overlap,06:statewide_overlap_layer,439.85833851169895,3,3,121.0,70.0,0.0,51.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA02499,CA0249960,CA,06,2023,0.0,0.0,26.0,44.0,0.0,0.0,0.0,70.0,0|0|0|0|0|26|44,nibrs_srs_equivalent_annual,12.0,7,HIGHWAY PATROL MERCED AREA OFFICE,state_law_enforcement,0.0,047,,fbi_cde_agency_roster,1.0,1.0,overlap,06:statewide_overlap_layer,70.0,3,3,121.0,70.0,0.0,51.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA02499,CA0249961,CA,06,2023,1.0,1.0,15.0,34.0,0.0,0.0,0.0,51.0,0|0|0|1|1|15|34,nibrs_srs_equivalent_annual,12.0,7,HIGHWAY PATROL LOS BANOS AREA OFFICE,state_law_enforcement,0.0,047,,fbi_cde_agency_roster,1.0,1.0,overlap,06:statewide_overlap_layer,36.0,3,3,121.0,70.0,0.0,51.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
TX01534,TX0153400,TX,48,2023,1.0,5.0,35.0,8.0,0.0,2.0,0.0,51.0,0|2|0|1|5|35|8,cius_publication_annual,12.0,7,ST MARY S UNIVERSITY,special_jurisdiction,,029,65000,srs_agency_header,1.0,1.0,overlap,48:statewide_overlap_layer,30.0,2,1,102.0,51.0,51.0,51.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
TX01534,TX015349E,TX,48,2023,1.0,5.0,35.0,8.0,0.0,2.0,0.0,51.0,0|2|0|1|5|35|8,nibrs_srs_equivalent_annual,12.0,7,SAN ANTONIO,special_jurisdiction,0.0,029,,fbi_cde_agency_roster,1.0,1.0,overlap,48:statewide_overlap_layer,31.0,2,1,102.0,51.0,51.0,51.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
IL016AB,IL016AB00,IL,17,2023,0.0,0.0,48.0,0.0,0.0,1.0,0.0,49.0,0|1|0|0|0|48|0,srs_return_a_annual,10.0,0,LOYOLA UNIVERSITY OF CHI,special_jurisdiction,,031,14000,srs_agency_header,1.0,1.0,overlap,17:statewide_overlap_layer,62.0,2,1,98.0,49.0,49.0,49.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
IL016AB,IL016AB9E,IL,17,2023,0.0,0.0,48.0,0.0,0.0,1.0,0.0,49.0,0|1|0|0|0|48|0,nibrs_srs_equivalent_annual,12.0,7,CHICAGO,special_jurisdiction,0.0,031,,fbi_cde_agency_roster,1.0,1.0,overlap,17:statewide_overlap_layer,62.0,2,1,98.0,49.0,49.0,49.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
CA01599,CA0159900,CA,06,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|0|0|0|0|0|0,srs_return_a_annual,0.0,0,HP KERN COUNTY,state_law_enforcement,0.0,029,03526,srs_agency_header,1.0,1.0,overlap,06:statewide_overlap_layer,248.77939329029329,4,4,274.0,226.0,0.0,48.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA01599,CA0159920,CA,06,2023,16.0,0.0,51.0,157.0,0.0,1.0,1.0,226.0,0|1|1|16|0|51|157,nibrs_srs_equivalent_annual,12.0,7,HIGHWAY PATROL BAKERSFIELD AREA OFFICE,state_law_enforcement,0.0,029,,fbi_cde_agency_roster,1.0,1.0,overlap,06:statewide_overlap_layer,203.0,4,4,274.0,226.0,0.0,48.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA01599,CA0159926,CA,06,2023,0.0,0.0,1.0,26.0,0.0,0.0,0.0,27.0,0|0|0|0|0|1|26,nibrs_srs_equivalent_annual,12.0,7,HIGHWAY PATROL BUTTONWILLOW AREA OFFICE,state_law_enforcement,0.0,029,,fbi_cde_agency_roster,1.0,1.0,overlap,06:statewide_overlap_layer,20.0,4,4,274.0,226.0,0.0,48.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA01599,CA0159960,CA,06,2023,2.0,0.0,4.0,15.0,0.0,0.0,0.0,21.0,0|0|0|2|0|4|15,nibrs_srs_equivalent_annual,12.0,7,HIGHWAY PATROL FORT TEJON AREA OFFICE,state_law_enforcement,0.0,029,,fbi_cde_agency_roster,1.0,1.0,overlap,06:statewide_overlap_layer,9.0,4,4,274.0,226.0,0.0,48.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
MA01355,MA0135500,MA,25,2023,1.0,2.0,34.0,6.0,0.0,2.0,0.0,45.0,0|2|0|1|2|34|6,srs_return_a_annual,12.0,7,WENTWORTH INST OF TECH,special_jurisdiction,,025,07000,srs_agency_header,1.0,1.0,overlap,25:statewide_overlap_layer,48.0,2,1,90.0,45.0,45.0,45.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
MA01355,MA013559E,MA,25,2023,1.0,2.0,34.0,6.0,0.0,2.0,0.0,45.0,0|2|0|1|2|34|6,nibrs_srs_equivalent_annual,12.0,7,BOSTON,special_jurisdiction,0.0,025,,fbi_cde_agency_roster,1.0,1.0,overlap,25:statewide_overlap_layer,48.0,2,1,90.0,45.0,45.0,45.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
IN04939,IN0493900,IN,18,2023,0.0,6.0,28.0,7.0,0.0,0.0,0.0,41.0,0|0|0|0|6|28|7,srs_return_a_annual,10.0,0,UNIVERSITY OF INDIANAPOL,unknown,,,,,1.0,1.0,overlap,18:statewide_overlap_layer,36.191405218686015,2,1,82.0,41.0,41.0,41.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
IN04939,IN049399E,IN,18,2023,0.0,6.0,28.0,7.0,0.0,0.0,0.0,41.0,0|0|0|0|6|28|7,nibrs_srs_equivalent_annual,12.0,7,,special_jurisdiction,0.0,097,,fbi_cde_agency_roster,1.0,1.0,overlap,18:statewide_overlap_layer,27.0,2,1,82.0,41.0,41.0,41.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
MI63181,MI6318100,MI,26,2023,8.0,2.0,20.0,8.0,0.0,1.0,0.0,39.0,0|1|0|8|2|20|8,srs_return_a_annual,12.0,7,BRANDON TOWNSHIP,unknown,,,,,1.0,1.0,overlap,26:statewide_overlap_layer,36.0,2,1,78.0,39.0,39.0,39.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
MI63181,MI631810X,MI,26,2023,8.0,2.0,20.0,8.0,0.0,1.0,0.0,39.0,0|1|0|8|2|20|8,nibrs_srs_equivalent_annual,12.0,7,,local_police,16161.0,125,,fbi_cde_agency_roster,1.0,1.0,exclusive,26:state_nonmunicipal_remainder,36.0,2,1,78.0,39.0,39.0,39.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
TX10158,TX1015800,TX,48,2023,7.0,1.0,28.0,3.0,0.0,0.0,0.0,39.0,0|0|0|7|1|28|3,srs_return_a_annual,4.0,0,TEXAS MEDICAL CENTER,special_jurisdiction,0.0,201,35000,srs_agency_header,1.0,1.0,overlap,48:statewide_overlap_layer,193.0,2,1,78.0,39.0,39.0,39.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
TX10158,TX101589E,TX,48,2023,7.0,1.0,28.0,3.0,0.0,0.0,0.0,39.0,0|0|0|7|1|28|3,nibrs_srs_equivalent_annual,4.0,7,HOUSTON,unknown,0.0,201,,fbi_cde_agency_roster,1.0,1.0,overlap,48:statewide_overlap_layer,193.0,2,1,78.0,39.0,39.0,39.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
MA01468,MA0146800,MA,25,2023,3.0,2.0,24.0,0.0,0.0,2.0,3.0,34.0,0|2|3|3|2|24|0,srs_return_a_annual,10.0,0,CLARK UNIVERSITY,special_jurisdiction,,027,82000,srs_agency_header,1.0,1.0,overlap,25:statewide_overlap_layer,27.0,2,1,68.0,34.0,34.0,34.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
MA01468,MA014689E,MA,25,2023,3.0,2.0,24.0,0.0,0.0,2.0,3.0,34.0,0|2|3|3|2|24|0,nibrs_srs_equivalent_annual,12.0,7,WORCESTER,special_jurisdiction,0.0,027,,fbi_cde_agency_roster,1.0,1.0,overlap,25:statewide_overlap_layer,18.0,2,1,68.0,34.0,34.0,34.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
NM03210,NM0321000,NM,35,2023,4.0,8.0,19.0,3.0,0.0,0.0,0.0,34.0,0|0|0|4|8|19|3,srs_return_a_annual,12.0,7,PERALTA,local_police,,061,56180,srs_agency_header,1.0,1.0,exclusive,35:municipal:place:3556180,30.0,2,1,68.0,34.0,34.0,34.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
NM03210,NM032100X,NM,35,2023,4.0,8.0,19.0,3.0,0.0,0.0,0.0,34.0,0|0|0|4|8|19|3,nibrs_srs_equivalent_annual,12.0,7,PERALTA,local_police,3631.0,061,,fbi_cde_agency_roster,1.0,1.0,exclusive,35:municipal:place:3556180,30.0,2,1,68.0,34.0,34.0,34.0,identical_7_offense_vector,T1_same_ori7_multiple_ori9
CA01099,CA0109900,CA,06,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|0|0|0|0|0|0,srs_return_a_annual,0.0,0,HP FRESNO COUNTY,state_law_enforcement,0.0,019,27000,srs_agency_header,1.0,1.0,overlap,06:statewide_overlap_layer,171.34242019736254,5,5,180.0,148.0,0.0,32.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
CA01099,CA0109901,CA,06,2023,0.0,0.0,1.0,8.0,0.0,0.0,0.0,9.0,0|0|0|0|0|1|8,nibrs_srs_equivalent_annual,12.0,7,,state_law_enforcement,0.0,019,,fbi_cde_agency_roster,1.0,1.0,overlap,06:statewide_overlap_layer,4.0,5,5,180.0,148.0,0.0,32.0,same_ori7_different_counts,T1_same_ori7_multiple_ori9
